Prov/Terr,FSA,Total,Total Income,Income per capita,Net Income,Taxable Income
35,N0E,27850,1277816000,45882.08259,1178198000,1135899000
35,N0G,63820,2753104000,43138.57725,2562589000,2447630000
35,N0H,40020,2015536000,50363.21839,1831865000,1775945000
35,N0J,24210,1074825000,44395.91078,1002238000,964381000
35,N0K,18440,818084000,44364.64208,763620000,724342000
35,N0L,38730,1867236000,48211.6189,1712199000,1647303000
35,N0M,52740,2564306000,48621.65339,2353925000,2251388000
35,N0N,32560,1729052000,53103.56265,1576670000,1524698000
35,N0P,42210,1796732000,42566.50083,1669821000,1583474000
35,N0R,36470,1969972000,54016.23252,1813575000,1762369000
35,N1A,9790,382409000,39061.18488,355109000,339650000
35,N1C,3070,203118000,66162.21498,182317000,178538000
35,N1E,31820,1561296000,49066.49906,1439203000,1407047000
35,N1G,20940,1126016000,53773.44795,1020143000,1000725000
35,N1H,32710,1529459000,46758.14736,1413450000,1372438000
35,N1K,7560,336949000,44569.97354,311672000,305909000
35,N1L,10790,638733000,59196.75626,580800000,571934000
35,N1M,12630,610021000,48299.36659,563140000,551361000
35,N1P,5500,264252000,48045.81818,246301000,242503000
35,N1R,32780,1297834000,39592.25137,1212825000,1162887000
35,N1S,15170,759756000,50082.79499,699447000,683461000
35,N1T,13650,690831000,50610.32967,634725000,623720000
35,N2A,23330,1120443000,48025.84655,1029852000,996816000
35,N2B,13530,580492000,42904.06504,536100000,520289000
35,N2C,13030,452021000,34690.79048,427087000,404237000
35,N2E,28920,1162297000,40190.07607,1084085000,1052768000
35,N2G,10780,420110000,38971.24304,393074000,370496000
35,N2H,16550,733506000,44320.60423,677791000,656218000
35,N2J,14290,682562000,47765.0105,627922000,608231000
35,N2K,21390,1392626000,65106.40486,1272460000,1250748000
35,N2L,22590,1057639000,46818.90217,964905000,942121000
35,N2M,25750,1026413000,39860.69903,955844000,914459000
35,N2N,20320,941654000,46341.24016,864431000,844903000
35,N2P,15690,930338000,59294.96495,850229000,829765000
35,N2R,9520,474016000,49791.59664,436360000,429530000
35,N2T,16260,1008834000,62043.91144,913141000,898654000
35,N2V,13330,728899000,54681.09527,662756000,653272000
35,N2Z,9090,575438000,63304.51045,519291000,508415000
35,N3A,12600,679901000,53960.39683,622264000,607990000
35,N3B,9190,461300000,50195.86507,425569000,416641000
35,N3C,20140,1044114000,51842.8004,960835000,940860000
35,N3E,250,21722000,86888,20043000,19415000
35,N3H,17150,743751000,43367.40525,695273000,667325000
35,N3L,11700,583975000,49912.39316,536097000,522608000
35,N3P,6670,273371000,40985.15742,253375000,246058000
35,N3R,28350,1212494000,42768.7478,1116352000,1081100000
35,N3S,19350,659733000,34094.72868,620420000,580787000
35,N3T,26580,1152912000,43375.1693,1067542000,1024131000
35,N3V,1330,61371000,46143.60902,56789000,55818000
35,N3W,10710,543210000,50719.88796,496788000,488351000
35,N3Y,18680,793431000,42474.89293,729718000,693230000
35,N4B,6300,260078000,41282.22222,241524000,229661000
35,N4G,16070,694499000,43217.11263,643735000,614037000
35,N4K,23170,979088000,42256.71126,898506000,859151000
35,N4L,6740,282760000,41952.52226,258809000,249006000
35,N4N,8250,346214000,41965.33333,317376000,303764000
35,N4S,25720,1102884000,42880.40435,1026984000,984916000
35,N4T,8910,469529000,52696.85746,430955000,421290000
35,N4V,2220,101001000,45495.94595,93585000,91337000
35,N4W,8720,388038000,44499.77064,362377000,344911000
35,N4X,7960,389903000,48982.78894,358500000,347224000
35,N4Z,1890,87547000,46321.16402,79729000,78186000
35,N5A,25500,1185388000,46485.80392,1092958000,1059967000
35,N5C,11780,539315000,45782.25806,501947000,485370000
35,N5H,11320,430260000,38008.83392,402461000,384126000
35,N5L,2690,139995000,52042.75093,127284000,123849000
35,N5P,15370,651404000,42381.52245,602511000,576404000
35,N5R,21840,926882000,42439.65201,853471000,821507000
35,N5V,23760,834533000,35123.44276,780304000,744069000
35,N5W,18400,645105000,35060.05435,604819000,571154000
35,N5X,25510,1410333000,55285.49588,1280529000,1255992000
35,N5Y,25800,879208000,34077.82946,820426000,769659000
35,N5Z,17930,600948000,33516.34133,565365000,528119000
35,N6A,8610,586835000,68157.37515,534734000,515574000
35,N6B,7490,281763000,37618.55808,263061000,244072000
35,N6C,23610,1103627000,46744.04913,1013400000,983043000
35,N6E,20650,694466000,33630.31477,649326000,615390000
35,N6G,32060,1723639000,53762.91329,1568567000,1532867000
35,N6H,31770,1480555000,46602.29777,1347596000,1311007000
35,N6J,21530,849474000,39455.36461,782693000,745568000
35,N6K,27820,1644873000,59125.55715,1483808000,1446657000
35,N6L,2400,114025000,47510.41667,105831000,103142000
35,N6M,4590,220765000,48096.94989,202911000,199734000
35,N6N,590,29682000,50308.47458,27428000,26531000
35,N6P,6980,459853000,65881.51862,415121000,408860000
35,N7A,9820,446553000,45473.82892,409784000,392484000
35,N7G,14340,616819000,43013.87727,569574000,547831000
35,N7L,20000,813047000,40652.35,747702000,713219000
35,N7M,19520,825059000,42267.3668,761997000,718963000
35,N7S,22130,1134396000,51260.55129,1033796000,1007282000
35,N7T,19980,778710000,38974.47447,720210000,676859000
35,N7V,9890,538958000,54495.24772,489749000,478260000
35,N7W,2100,112628000,53632.38095,101613000,98815000
35,N7X,960,85496000,89058.33333,76675000,75742000
35,N8A,10950,374664000,34215.89041,348547000,323642000
35,N8H,28880,976941000,33827.59695,926260000,860292000
35,N8M,8860,415243000,46867.15576,383551000,368731000
35,N8N,20180,1229297000,60916.60059,1119486000,1093558000
35,N8P,10000,527458000,52745.8,481891000,470728000
35,N8R,9680,386138000,39890.28926,359052000,346231000
35,N8S,17760,818823000,46104.89865,757219000,730823000
35,N8T,13400,444578000,33177.46269,418919000,386716000
35,N8V,0,0,#DIV/0!,0,0
35,N8W,19040,756666000,39740.86134,705412000,678682000
35,N8X,12440,401008000,32235.36977,379672000,348123000
35,N8Y,14610,572284000,39170.705,535654000,506529000
35,N9A,19120,536028000,28034.93724,510534000,441921000
35,N9B,13870,381083000,27475.34247,358950000,331475000
35,N9C,8800,231775000,26338.06818,220401000,199281000
35,N9E,16700,842686000,50460.23952,769040000,750562000
35,N9G,15250,749657000,49157.83607,687885000,671342000
35,N9H,8630,510494000,59153.41831,466536000,457283000
35,N9J,15740,922621000,58616.32783,842259000,825308000
35,N9K,2040,116511000,57113.23529,106425000,104468000
35,N9V,16380,833484000,50884.24908,763536000,745724000
35,N9Y,11960,583456000,48783.94649,534474000,516522000
35,P0A,13840,509001000,36777.5289,471325000,447841000
35,P0B,7210,358306000,49695.70042,328107000,319837000
35,P0C,3150,136361000,43289.20635,124705000,119854000
35,P0E,2630,111236000,42295.05703,103206000,99281000
35,P0G,2660,110598000,41578.19549,100795000,95591000
35,P0H,25890,1073421000,41460.8343,988125000,945315000
35,P0J,16990,710427000,41814.42025,658325000,626798000
35,P0K,9040,399061000,44143.91593,369652000,352453000
35,P0L,18290,674020000,36851.8316,628643000,588825000
35,P0M,40260,1813049000,45033.5072,1672744000,1614043000
35,P0N,7410,369333000,49842.51012,343852000,331210000
35,P0P,15240,489458000,32116.66667,453314000,420491000
35,P0R,10380,405228000,39039.30636,372096000,351172000
35,P0S,8020,343170000,42789.27681,317156000,304564000
35,P0T,25370,1033202000,40725.3449,951942000,907855000
35,P0V,14390,384629000,26728.90896,358387000,319393000
35,P0W,4950,194081000,39208.28283,178556000,170491000
35,P0X,5610,203161000,36214.082,185332000,177380000
35,P0Y,0,0,#DIV/0!,0,0
35,P1A,13250,563289000,42512.37736,514910000,492884000
35,P1B,26110,1055973000,40443.24014,971983000,917740000
35,P1C,2690,198861000,73926.0223,179520000,176741000
35,P1H,13570,618523000,45580.17686,566367000,548395000
35,P1L,13640,632481000,46369.57478,576852000,560678000
35,P1P,7950,322744000,40596.72956,295140000,279630000
35,P2A,10920,454655000,41635.07326,417229000,401771000
35,P2B,7860,301477000,38355.85242,277393000,258336000
35,P2N,5580,241213000,43228.1362,224049000,209668000
35,P3A,19220,890201000,46316.38918,815188000,790501000
35,P3B,12180,497166000,40818.2266,462620000,437135000
35,P3C,12700,415342000,32704.09449,389671000,355004000
35,P3E,22080,1283621000,58135.00906,1166595000,1134771000
35,P3G,3360,231605000,68930.05952,209580000,206875000
35,P3L,6350,319977000,50390.07874,294072000,287568000
35,P3N,6240,309309000,49568.75,285238000,277874000
35,P3P,11960,596965000,49913.46154,549318000,537112000
35,P3Y,6060,338347000,55832.83828,307210000,302655000
35,P4N,20090,911262000,45358.98457,849080000,812839000
35,P4P,2510,136904000,54543.42629,126294000,122978000
35,P4R,3700,210955000,57014.86486,195149000,189601000
35,P5A,9420,319447000,33911.57113,296251000,270125000
35,P5E,4370,192853000,44131.12128,177240000,171099000
35,P5N,6900,300127000,43496.66667,278423000,266917000
35,P6A,28510,1276988000,44790.88039,1171996000,1121532000
35,P6B,18660,799112000,42824.86602,734850000,703572000
35,P6C,15540,596018000,38353.79665,553845000,528650000
35,P7A,22640,1011950000,44697.43816,928651000,895604000
35,P7B,17920,798006000,44531.58482,731867000,700710000
35,P7C,17020,681705000,40053.17274,627340000,598799000
35,P7E,16710,669306000,40054.21903,619789000,591126000
35,P7G,9940,565638000,56905.23139,514055000,502542000
35,P7J,3840,209605000,54584.63542,188976000,184228000
35,P7K,5450,326810000,59965.13761,296834000,290024000
35,P7L,1640,81806000,49881.70732,74910000,72886000
35,P8N,8840,402589000,45541.74208,369510000,356170000
35,P8T,3890,177104000,45528.02057,162421000,157661000
35,P9A,8020,356092000,44400.49875,324651000,312911000
35,P9N,11400,520671000,45672.89474,476599000,461734000
46,R0A,31320,1291198000,41225.98978,1202230000,1166681000
46,R0B,28030,354222000,12637.24581,332978000,287566000
46,R0C,40360,1484467000,36780.64916,1372606000,1318775000
46,R0E,35490,1516608000,42733.38969,1389878000,1351308000
46,R0G,31340,1386468000,44239.56605,1289475000,1215066000
46,R0H,10100,313563000,31045.84158,293787000,275664000
46,R0J,21370,817668000,38262.42396,764102000,718791000
46,R0K,19930,863505000,43326.89413,800542000,759345000
46,R0L,21090,700681000,33223.37601,655077000,601256000
46,R0M,14980,626644000,41832.04272,582009000,546007000
46,R1A,16490,771693000,46797.63493,708564000,691126000
46,R1B,270,13945000,51648.14815,12455000,12194000
46,R1C,3050,158755000,52050.81967,145998000,144078000
46,R1N,14890,551555000,37041.97448,512603000,493062000
46,R2C,26100,1134393000,43463.33333,1046922000,1030548000
46,R2E,7740,572564000,73974.677,517960000,509439000
46,R2G,27100,1228664000,45338.15498,1124324000,1096523000
46,R2H,12720,543624000,42737.73585,500796000,481342000
46,R2J,21100,1043296000,49445.30806,952915000,935056000
46,R2K,25850,1000102000,38688.66538,927044000,905221000
46,R2L,10910,351638000,32230.79743,330442000,316319000
46,R2M,30370,1323094000,43565.82153,1215619000,1187974000
46,R2N,24660,1317417000,53423.23601,1193845000,1176112000
46,R2P,25430,876511000,34467.59733,815984000,797150000
46,R2R,17610,619988000,35206.58717,577977000,565792000
46,R2V,27870,1167628000,41895.51489,1076559000,1053693000
46,R2W,20610,540578000,26228.918,513709000,462327000
46,R2X,14540,451820000,31074.27785,427671000,411135000
46,R2Y,15390,675830000,43913.58025,620384000,608978000
46,R3A,3260,67202000,20614.11043,64527000,53244000
46,R3B,9840,296513000,30133.43496,281803000,255857000
46,R3C,15670,473265000,30201.9783,448393000,406218000
46,R3E,14480,410748000,28366.57459,390031000,367186000
46,R3G,19050,701494000,36823.83202,651062000,629676000
46,R3H,150,8198000,54653.33333,7571000,7513000
46,R3J,21720,967074000,44524.58564,888929000,873511000
46,R3K,10330,561063000,54313.93998,508176000,497576000
46,R3L,15650,709041000,45306.13419,657447000,641509000
46,R3M,17580,1045582000,59475.65415,957364000,939397000
46,R3N,13000,781490000,60114.61538,711698000,701691000
46,R3P,16310,1412442000,86599.75475,1289938000,1263389000
46,R3R,20000,1156310000,57815.5,1049780000,1032349000
46,R3S,420,43667000,103969.0476,40836000,40293000
46,R3T,39080,1524651000,39013.58751,1392998000,1364187000
46,R3V,4990,233606000,46814.82966,214308000,210831000
46,R3W,8170,381492000,46694.24725,348157000,344278000
46,R3X,13730,916540000,66754.55208,831445000,816702000
46,R3Y,17570,975307000,55509.78941,885295000,875124000
46,R4A,3200,181269000,56646.5625,164051000,160416000
46,R4G,1010,71680000,70970.29703,64198000,63425000
46,R4H,1790,145542000,81308.37989,131994000,129848000
46,R4J,900,58730000,65255.55556,53736000,52766000
46,R4K,640,31286000,48884.375,28685000,28200000
46,R4L,890,50300000,56516.85393,45486000,44633000
46,R5A,2560,144116000,56295.3125,131502000,129686000
46,R5G,17720,668649000,37734.14221,625985000,608074000
46,R5H,4630,188193000,40646.43629,175192000,170163000
46,R6M,8170,333835000,40861.07711,310321000,293018000
46,R6W,14260,495638000,34757.223,470206000,448583000
46,R7A,24780,964613000,38927.07829,894503000,860003000
46,R7B,16490,822599000,49884.71801,751288000,730622000
46,R7C,2060,100833000,48948.05825,93359000,91165000
46,R7N,8190,331513000,40477.77778,305966000,290857000
46,R8A,4590,239090000,52089.32462,217555000,202520000
46,R8N,9590,497647000,51892.28363,463831000,434491000
46,R9A,6040,257655000,42658.11258,237880000,220163000
47,S0A,41780,1700572000,40703.0158,1589670000,1492159000
47,S0C,16480,839130000,50918.08252,789148000,756134000
47,S0E,26280,1068289000,40650.26636,1002783000,941121000
47,S0G,49640,2338465000,47108.48106,2176033000,2079790000
47,S0H,17200,788694000,45854.30233,738914000,680667000
47,S0J,35960,1091067000,30341.12903,1018834000,948369000
47,S0K,66990,3222719000,48107.4638,3000957000,2880342000
47,S0L,24830,1263093000,50869.63351,1186999000,1122826000
47,S0M,35000,1204255000,34407.28571,1129435000,1053119000
47,S0N,16530,745494000,45099.45554,698103000,643587000
47,S0P,4500,112806000,25068,104786000,95170000
47,S2V,660,49765000,75401.51515,45648000,44673000
47,S3N,15290,697258000,45602.22368,647338000,620837000
47,S4A,10170,619358000,60900.49164,575698000,563619000
47,S4H,9750,520324000,53366.5641,484877000,473252000
47,S4L,4540,363928000,80160.35242,330381000,325480000
47,S4M,0,0,#DIV/0!,0,0
47,S4N,23340,1025502000,43937.53213,952163000,923686000
47,S4P,12270,521197000,42477.34311,487609000,449304000
47,S4R,27830,1247291000,44818.21775,1157116000,1122200000
47,S4S,27180,1539545000,56642.56806,1409056000,1381429000
47,S4T,23830,1007684000,42286.36173,936659000,886699000
47,S4V,22600,1668268000,73817.16814,1521327000,1499335000
47,S4W,7030,392408000,55819.06117,361609000,357599000
47,S4X,21350,1272833000,59617.47073,1160249000,1143319000
47,S4Y,3510,247423000,70490.88319,224296000,221899000
47,S4Z,1030,56667000,55016.50485,52336000,51242000
47,S6H,23530,1073344000,45615.9796,996886000,959416000
47,S6J,3880,235216000,60622.68041,215783000,209398000
47,S6K,930,55799000,59998.92473,51151000,50334000
47,S6V,30950,1307780000,42254.6042,1214076000,1157616000
47,S6W,0,0,#DIV/0!,0,0
47,S6X,1640,114452000,69787.80488,103484000,102323000
47,S7H,27780,1336538000,48111.51908,1230197000,1196127000
47,S7J,24810,1308826000,52753.97017,1199410000,1167028000
47,S7K,33000,1879615000,56958.0303,1732503000,1679454000
47,S7L,29690,1159167000,39042.33749,1083967000,1033875000
47,S7M,23310,919206000,39433.97683,859625000,801914000
47,S7N,20620,1178299000,57143.50145,1084470000,1058539000
47,S7P,180,23475000,130416.6667,20803000,20592000
47,S7R,5730,286321000,49968.76091,265217000,262136000
47,S7S,4570,278875000,61022.97593,253707000,247057000
47,S7T,9990,661415000,66207.70771,605601000,594304000
47,S7V,8390,576975000,68769.3683,528585000,518421000
47,S7W,9860,637847000,64690.36511,585307000,576573000
47,S9A,11950,504399000,42209.12134,469097000,444657000
47,S9H,15410,772471000,50127.90396,718231000,691775000
47,S9V,10410,491400000,47204.61095,466021000,454825000
47,S9X,6170,258835000,41950.56726,241956000,231731000
48,T0A,44900,2076239000,46241.40312,1953138000,1871811000
48,T0B,48390,2330920000,48169.4565,2198263000,2086451000
48,T0C,46230,1996974000,43196.49578,1884819000,1792128000
48,T0E,29920,1393989000,46590.54144,1312860000,1264397000
48,T0G,30020,1283327000,42749.06729,1212839000,1125731000
48,T0H,60470,2742997000,45361.28659,2608802000,2359315000
48,T0J,37880,1748296000,46153.53749,1637251000,1558951000
48,T0K,42880,1736433000,40495.17257,1633280000,1546725000
48,T0L,42620,2061952000,48379.91553,1927453000,1838435000
48,T0M,50980,2504588000,49128.83484,2361655000,2274163000
48,T0P,1840,73439000,39912.5,69636000,63910000
48,T0V,0,0,#DIV/0!,0,0
48,T1A,20770,909200000,43774.67501,852596000,808199000
48,T1B,24920,1339976000,53771.10754,1235331000,1195868000
48,T1C,6980,387970000,55583.09456,356538000,345422000
48,T1G,8150,377419000,46309.07975,355641000,341204000
48,T1H,20890,861053000,41218.42987,805982000,772775000
48,T1J,17820,871582000,48910.32548,804857000,773448000
48,T1K,34080,1815212000,53263.26291,1663438000,1618122000
48,T1L,7350,322596000,43890.61224,300648000,297853000
48,T1M,7630,366279000,48005.1114,340732000,328273000
48,T1P,12940,688180000,53182.38022,641001000,623191000
48,T1R,13040,609822000,46765.4908,572649000,557011000
48,T1S,26730,1789951000,66964.12271,1653638000,1626651000
48,T1V,12530,624953000,49876.53631,578269000,562849000
48,T1W,12150,840793000,69201.06996,767872000,754928000
48,T1X,15890,983438000,61890.3713,909169000,892243000
48,T1Y,43610,1538541000,35279.54598,1450352000,1390637000
48,T1Z,480,21367000,44514.58333,20308000,19651000
48,T2A,44640,1566269000,35086.67115,1489124000,1420644000
48,T2B,17190,652441000,37954.68296,617638000,589824000
48,T2C,16990,1185349000,69767.45144,1108090000,1089589000
48,T2E,26070,1516109000,58155.31262,1402870000,1362387000
48,T2G,12050,736295000,61103.3195,684482000,655064000
48,T2H,7530,390276000,51829.48207,365166000,355175000
48,T2J,35820,2430152000,67843.43942,2225040000,2178208000
48,T2K,26860,1323029000,49256.47803,1221433000,1189330000
48,T2L,10940,703437000,64299.54296,636235000,622270000
48,T2M,15690,1128419000,71919.63034,1034647000,1015032000
48,T2N,18520,1694270000,91483.26134,1556265000,1516808000
48,T2P,14740,1393997000,94572.38806,1280811000,1212934000
48,T2R,11440,873197000,76328.40909,809512000,789554000
48,T2S,11190,1362198000,121733.5121,1257974000,1229070000
48,T2T,21310,2328090000,109248.7095,2145507000,2092174000
48,T2V,26010,1989514000,76490.34987,1834668000,1780502000
48,T2W,33380,1916000000,57399.6405,1753164000,1718728000
48,T2X,33370,2160270000,64736.88942,1989212000,1959336000
48,T2Y,46590,2561114000,54971.32432,2360940000,2327709000
48,T2Z,50520,3176060000,62867.37926,2928228000,2887181000
48,T3A,42650,2714694000,63650.5041,2464600000,2409645000
48,T3B,28000,1859317000,66404.17857,1698734000,1661219000
48,T3C,17740,1135034000,63981.62345,1051106000,1020581000
48,T3E,30770,2080439000,67612.57719,1909612000,1867678000
48,T3G,45280,2750846000,60751.89929,2510701000,2473028000
48,T3H,52990,4724279000,89154.16116,4323069000,4254477000
48,T3J,57730,1917149000,33208.88619,1820078000,1755236000
48,T3K,60170,3007122000,49977.09822,2772472000,2719939000
48,T3L,21910,1751783000,79953.58284,1587506000,1561165000
48,T3M,28640,2038311000,71170.07682,1876978000,1851699000
48,T3N,11010,454199000,41253.31517,427527000,421113000
48,T3P,11140,665791000,59765.79892,612534000,605416000
48,T3R,18310,1264921000,69083.61551,1164459000,1144767000
48,T3S,270,14647000,54248.14815,13910000,13631000
48,T3Z,8640,1285642000,148801.1574,1190119000,1147261000
48,T4A,12270,721662000,58815.15892,667486000,657437000
48,T4B,34990,2092937000,59815.29008,1933499000,1905546000
48,T4C,24190,1630703000,67412.2778,1497165000,1472807000
48,T4E,2750,200261000,72822.18182,188036000,180058000
48,T4G,9730,483075000,49647.99589,451885000,435211000
48,T4H,9550,482248000,50497.17277,450604000,434116000
48,T4J,9240,452883000,49013.31169,423128000,401817000
48,T4L,13480,721509000,53524.40653,674295000,652836000
48,T4M,3410,202436000,59365.39589,190204000,188412000
48,T4N,24790,1204872000,48603.14643,1131978000,1087909000
48,T4P,23790,1186634000,49879.52921,1111014000,1081777000
48,T4R,27720,1680407000,60620.74315,1551290000,1525979000
48,T4S,14590,855462000,58633.44757,801614000,786846000
48,T4T,11710,585059000,49962.33988,549882000,530103000
48,T4V,16430,820292000,49926.47596,762223000,732900000
48,T4X,15880,1067714000,67236.39798,980918000,968517000
48,T5A,25790,1126862000,43693.75727,1053417000,1013613000
48,T5B,11880,452398000,38080.63973,425495000,394999000
48,T5C,12120,502155000,41431.93069,470528000,449749000
48,T5E,23790,995272000,41835.7293,932593000,891512000
48,T5G,9550,358160000,37503.66492,337894000,316185000
48,T5H,21420,782855000,36547.85247,737585000,668857000
48,T5J,8170,428879000,52494.36965,401978000,354023000
48,T5K,17530,1048775000,59827.43868,967810000,939957000
48,T5L,12930,573121000,44324.90333,536931000,518100000
48,T5M,11640,563010000,48368.5567,520554000,498819000
48,T5N,11180,882203000,78909.03399,810152000,794670000
48,T5P,16240,639941000,39405.23399,603237000,573943000
48,T5R,19340,1193712000,61722.44054,1095469000,1067073000
48,T5S,4170,259834000,62310.31175,240091000,235161000
48,T5T,52910,2775308000,52453.37365,2564999000,2510410000
48,T5V,350,18809000,53740,17740000,17251000
48,T5W,15680,698150000,44524.87245,650360000,621137000
48,T5X,30680,1437454000,46853.12907,1330751000,1291648000
48,T5Y,34430,1698639000,49336.0151,1578745000,1542398000
48,T5Z,24160,1218199000,50422.14404,1123772000,1098596000
48,T6A,11430,646530000,56564.30446,590138000,576587000
48,T6B,7750,422283000,54488.12903,387026000,377298000
48,T6C,15530,896207000,57708.11333,819982000,796718000
48,T6E,17290,995096000,57553.26778,917854000,895253000
48,T6G,8650,551961000,63810.52023,500776000,492443000
48,T6H,22000,1340300000,60922.72727,1225992000,1199756000
48,T6J,36230,2046809000,56494.86613,1866275000,1824406000
48,T6K,21730,927114000,42665.16337,863148000,834688000
48,T6L,39140,1723533000,44035.0792,1603931000,1557331000
48,T6M,21700,1517511000,69931.38249,1388552000,1369901000
48,T6N,70,6196000,88514.28571,5829000,5662000
48,T6P,1480,67409000,45546.62162,64418000,61743000
48,T6R,35110,2696335000,76796.78154,2450645000,2416418000
48,T6S,0,0,#DIV/0!,0,0
48,T6T,29310,1286643000,43897.74821,1203064000,1180833000
48,T6V,15380,809041000,52603.44603,746063000,734532000
48,T6W,40170,2552418000,63540.40329,2342045000,2317289000
48,T6X,27030,1478368000,54693.5997,1370316000,1354913000
48,T7A,10020,552200000,55109.78044,523548000,507048000
48,T7E,10930,604660000,55321.13449,571120000,555674000
48,T7N,6730,308004000,45765.82467,289245000,271135000
48,T7P,6320,276652000,43774.05063,261577000,246055000
48,T7S,10100,584103000,57831.9802,547378000,537689000
48,T7V,8250,466831000,56585.57576,439779000,428242000
48,T7X,32520,1898551000,58381.02706,1765973000,1735176000
48,T7Y,11390,789086000,69278.84109,727881000,714048000
48,T7Z,15980,906072000,56700.37547,846705000,827526000
48,T8A,34240,2301650000,67221.08645,2098279000,2069015000
48,T8B,5280,503679000,95393.75,466074000,458485000
48,T8C,3460,253105000,73151.7341,233360000,230300000
48,T8E,6300,430189000,68283.96825,396624000,390421000
48,T8G,3740,248771000,66516.31016,229959000,227301000
48,T8H,21590,1464768000,67844.74294,1339976000,1323480000
48,T8L,20360,1329763000,65312.52456,1234332000,1216512000
48,T8N,50890,3428192000,67364.74749,3113298000,3066769000
48,T8R,11960,663682000,55491.80602,614898000,600593000
48,T8S,7280,407655000,55996.56593,378845000,355319000
48,T8T,5470,454609000,83109.5064,417511000,408232000
48,T8V,25020,1286408000,51415.18785,1222515000,1140155000
48,T8W,15020,1031802000,68695.20639,967980000,923559000
48,T8X,13900,896227000,64476.76259,841103000,802875000
48,T9A,12020,536596000,44641.93012,503020000,479125000
48,T9C,6010,288096000,47936.10649,269079000,251927000
48,T9E,24500,1383231000,56458.40816,1291373000,1265715000
48,T9G,5390,294960000,54723.56215,274371000,267771000
48,T9H,21360,1719801000,80515.02809,1624855000,1576095000
48,T9J,1750,164586000,94049.14286,155715000,151522000
48,T9K,28780,2815730000,97836.34468,2656383000,2591706000
48,T9M,14200,828813000,58367.11268,768180000,753196000
48,T9N,8930,532568000,59638.07391,500457000,488349000
48,T9S,6050,326730000,54004.95868,304802000,294409000
48,T9V,15630,937739000,59996.09725,876994000,857360000
48,T9W,6380,339620000,53231.97492,315714000,307017000
48,T9X,4720,242942000,51470.76271,227857000,214871000
59,V0A,11630,528890000,45476.35426,488903000,477491000
59,V0B,27280,1306214000,47881.74487,1206152000,1167193000
59,V0C,18790,930800000,49536.98776,883737000,818934000
59,V0E,55900,2209052000,39517.92487,2060573000,1977667000
59,V0G,21650,908004000,41940.13857,841055000,811082000
59,V0H,47460,1979750000,41714.07501,1822239000,1746802000
59,V0J,40230,1645996000,40914.64082,1540891000,1477484000
59,V0K,27330,1000405000,36604.64691,935037000,890154000
59,V0L,3800,101096000,26604.21053,94236000,87896000
59,V0M,9160,331445000,36183.95197,307162000,293115000
59,V0N,67630,3199452000,47308.17684,2945998000,2853775000
59,V0P,5560,196761000,35388.66906,181195000,171734000
59,V0R,55800,2427774000,43508.49462,2229922000,2153972000
59,V0S,190,5702000,30010.52632,5268000,4938000
59,V0T,6110,185271000,30322.58592,172551000,158513000
59,V0V,1300,26446000,20343.07692,25068000,22698000
59,V0W,330,12578000,38115.15152,11863000,10250000
59,V0X,17840,671044000,37614.57399,624588000,587636000
59,V1A,6720,309096000,45996.42857,283942000,275268000
59,V1B,17730,945117000,53306.09137,865303000,844920000
59,V1C,20610,963436000,46746.04561,888077000,862649000
59,V1E,16630,713741000,42918.88154,662284000,635467000
59,V1G,12200,611717000,50140.7377,577602000,538222000
59,V1H,11390,549325000,48228.70939,502528000,486481000
59,V1J,19070,1104564000,57921.55218,1043448000,988480000
59,V1K,7800,305474000,39163.33333,284769000,271289000
59,V1L,14230,617599000,43401.19466,568988000,549960000
59,V1M,24840,1417164000,57051.69082,1297592000,1271987000
59,V1N,10460,472730000,45194.07266,434214000,421322000
59,V1P,6720,329319000,49005.80357,303872000,297478000
59,V1R,8140,364113000,44731.32678,336350000,325443000
59,V1S,9350,529555000,56636.8984,480772000,471658000
59,V1T,24240,948236000,39118.64686,885963000,845790000
59,V1V,17370,973651000,56053.59816,890670000,876756000
59,V1W,28780,1756558000,61033.98193,1607080000,1565568000
59,V1X,27220,1015001000,37288.795,950997000,913966000
59,V1Y,29600,1373089000,46388.14189,1281913000,1240869000
59,V1Z,12080,612566000,50709.10596,560695000,544543000
59,V2A,33760,1420520000,42077.01422,1313081000,1260094000
59,V2B,31570,1271127000,40263.76307,1180183000,1132344000
59,V2C,20230,981855000,48534.60208,903762000,875499000
59,V2E,11760,639889000,54412.32993,582339000,574773000
59,V2G,14500,636107000,43869.44828,591078000,572340000
59,V2H,5800,300729000,51849.82759,274740000,268486000
59,V2J,18290,768932000,42041.11536,720931000,692557000
59,V2K,16370,872615000,53305.74221,808220000,791260000
59,V2L,7970,296194000,37163.61355,277328000,257493000
59,V2M,17610,779785000,44280.80636,723432000,700974000
59,V2N,25210,1303229000,51694.92265,1200368000,1174686000
59,V2P,28870,1092467000,37840.90752,1026580000,970180000
59,V2R,39620,1785405000,45063.22564,1641280000,1595607000
59,V2S,38140,1556637000,40813.76508,1449744000,1396375000
59,V2T,44660,1520206000,34039.54322,1429517000,1354740000
59,V2V,26280,1070333000,40728.04414,997245000,956311000
59,V2W,14760,812373000,55038.82114,747498000,732379000
59,V2X,38050,1696633000,44589.56636,1571746000,1522421000
59,V2Y,26770,1337515000,49963.20508,1231318000,1207723000
59,V2Z,12620,730936000,57918.85895,674613000,651715000
